iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
GBR,Europe,United Kingdom,2021-03-08,4293426.0,4628.0,5883.857,149653.0,209.0,243.143,63597.892,68.554,87.157,2216.788,3.096,3.602,0.8,1356.0,20.086,9379.0,138.93,,,4580.0,67.843,90043407.0,1605640.0,1338.318,23.865,927633.0,13.787,0.0063,157.5,tests performed,23773959.0,22592528.0,1181431.0,,254061.0,350177.0,35.22,33.47,1.75,,5187.0,301987.0,0.447,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-09,4297836.0,4410.0,5817.714,149850.0,197.0,231.286,63663.216,65.325,86.177,2219.706,2.918,3.426,0.81,1292.0,19.138,8912.0,132.012,,,4318.0,63.962,91522196.0,1478789.0,1360.297,21.979,1036154.0,15.4,0.0056,178.6,tests performed,24064182.0,22809829.0,1254353.0,,290223.0,352165.0,35.65,33.79,1.86,,5217.0,300888.0,0.446,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-10,4304726.0,6890.0,5774.571,150047.0,197.0,217.143,63765.277,102.061,85.538,2222.624,2.918,3.217,0.82,1236.0,18.309,8355.0,123.761,,,4175.0,61.844,93165132.0,1642936.0,1384.716,24.419,1146813.0,17.045,0.005,200.0,tests performed,24405231.0,23053716.0,1351515.0,,341049.0,351257.0,36.15,34.15,2.0,,5203.0,295878.0,0.438,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-11,4311214.0,6488.0,5713.143,150231.0,184.0,208.714,63861.383,96.106,84.628,2225.35,2.726,3.092,0.83,1192.0,17.657,7982.0,118.236,,,4015.0,59.474,94881127.0,1715995.0,1410.221,25.505,1245283.0,18.509,0.0046,216.2,tests performed,24759603.0,23314525.0,1445078.0,,354372.0,338103.0,36.68,34.54,2.14,,5008.0,279387.0,0.414,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-12,4317464.0,6250.0,5724.286,150392.0,161.0,200.571,63953.963,92.58,84.793,2227.735,2.385,2.971,0.84,1110.0,16.442,7646.0,113.259,,,3893.0,57.666,96386890.0,1505763.0,1432.601,22.38,1318613.0,19.599,0.0044,225.2,tests performed,25216857.0,23684103.0,1532754.0,,457254.0,332820.0,37.35,35.08,2.27,,4930.0,269689.0,0.399,82.41,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-13,4323397.0,5933.0,5723.714,150565.0,173.0,191.857,64041.848,87.885,84.785,2230.297,2.563,2.842,0.84,1087.0,16.102,7302.0,108.163,,,3719.0,55.089,96843641.0,456751.0,1439.39,6.789,1316897.0,19.573,0.0044,227.7,tests performed,25781120.0,24196211.0,1584909.0,,564263.0,349372.0,38.19,35.84,2.35,,5175.0,283300.0,0.42,80.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-14,4329114.0,5717.0,5759.429,150700.0,135.0,179.429,64126.533,84.685,85.314,2232.297,2.0,2.658,0.85,1049.0,15.539,7235.0,107.171,,,3617.0,53.578,97820887.0,977246.0,1453.915,14.525,1340446.0,19.923,0.0043,235.1,tests performed,26063501.0,24453221.0,1610280.0,,282381.0,363372.0,38.61,36.22,2.39,,5383.0,296567.0,0.439,80.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,113794.1,15.05,-5.17,1691.325
GBR,Europe,United Kingdom,2021-03-15,4333495.0,4381.0,5724.143,150835.0,135.0,168.857,64191.428,64.895,84.791,2234.297,2.0,2.501,0.85,1016.0,15.05,7125.0,105.542,,,3548.0,52.556,99493947.0,1673060.0,1478.781,24.867,1350077.0,20.066,0.0043,234.5,tests performed,26503552.0,24839906.0,1663646.0,,440051.0,389942.0,39.26,36.79,2.46,,5776.0,321054.0,0.476,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-16,4337920.0,4425.0,5726.286,150973.0,138.0,160.429,64256.975,65.547,84.823,2236.341,2.044,2.376,0.86,968.0,14.339,6765.0,100.209,,,3414.0,50.571,100907531.0,1413584.0,1499.791,21.01,1340762.0,19.928,0.0042,235.7,tests performed,27032671.0,25273226.0,1759445.0,,529119.0,424070.0,40.04,37.44,2.61,,6282.0,351914.0,0.521,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-17,4344623.0,6703.0,5699.571,151112.0,139.0,152.143,64356.265,99.291,84.427,2238.4,2.059,2.254,0.86,925.0,13.702,6498.0,96.254,,,3283.0,48.631,102610398.0,1702867.0,1525.101,25.31,1349324.0,20.055,0.0042,238.2,tests performed,27614526.0,25735472.0,1879054.0,,581855.0,458471.0,40.9,38.12,2.78,,6791.0,383108.0,0.567,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-18,4350486.0,5863.0,5610.286,151226.0,114.0,142.143,64443.113,86.848,83.104,2240.089,1.689,2.106,0.87,879.0,13.02,6061.0,89.781,,,3188.0,47.223,104153238.0,1542840.0,1548.033,22.931,1324587.0,19.687,0.0042,236.5,tests performed,28274802.0,26263732.0,2011070.0,,660276.0,502171.0,41.88,38.9,2.98,,7439.0,421315.0,0.624,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-19,4356464.0,5978.0,5571.429,151353.0,127.0,137.286,64531.664,88.551,82.529,2241.97,1.881,2.034,0.87,830.0,12.295,5792.0,85.796,,,3087.0,45.727,105148680.0,995442.0,1562.828,14.795,1251684.0,18.604,0.0043,234.3,tests performed,29015457.0,26878662.0,2136795.0,,740655.0,542657.0,42.98,39.81,3.17,,8038.0,456366.0,0.676,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-20,4362096.0,5632.0,5528.429,151453.0,100.0,126.857,64615.09,83.426,81.892,2243.451,1.481,1.879,0.87,787.0,11.658,5479.0,81.16,,,2987.0,44.246,105622976.0,474296.0,1569.877,7.049,1254191.0,18.641,0.0043,234.4,tests performed,29859742.0,27630970.0,2228772.0,,844285.0,582660.0,44.23,40.93,3.3,,8631.0,490680.0,0.727,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-21,4367276.0,5180.0,5451.714,151557.0,104.0,122.429,64691.821,76.731,80.755,2244.992,1.541,1.814,0.88,768.0,11.376,5366.0,79.486,,,2918.0,43.224,107515907.0,1892931.0,1598.012,28.135,1385003.0,20.585,0.0039,254.1,tests performed,30279360.0,27997976.0,2281384.0,,419618.0,602266.0,44.85,41.47,3.38,,8921.0,506394.0,0.75,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,112699.805,14.66,-8.57,1675.0604
GBR,Europe,United Kingdom,2021-03-22,4371523.0,4247.0,5432.571,151658.0,101.0,117.571,64754.731,62.91,80.472,2246.488,1.496,1.742,0.88,748.0,11.08,5358.0,79.367,,,2779.0,41.165,108830747.0,1314840.0,1617.554,19.543,1333829.0,19.825,0.0041,243.2,tests performed,30691557.0,28327873.0,2363684.0,,412197.0,598286.0,45.46,41.96,3.5,,8862.0,498281.0,0.738,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-23,4376913.0,5390.0,5570.429,151785.0,127.0,116.0,64834.572,79.841,82.514,2248.369,1.881,1.718,0.88,711.0,10.532,5078.0,75.22,,,2709.0,40.128,109725323.0,894576.0,1630.851,13.296,1259685.0,18.723,0.0044,229.1,tests performed,31186362.0,28653523.0,2532839.0,,494805.0,593384.0,46.2,42.44,3.75,,8790.0,482900.0,0.715,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-24,4383372.0,6459.0,5535.571,151892.0,107.0,111.429,64930.249,95.676,81.998,2249.954,1.585,1.651,0.87,682.0,10.102,4805.0,71.176,,,2616.0,38.75,111555010.0,1829687.0,1658.045,27.195,1277802.0,18.992,0.0043,233.4,tests performed,31766669.0,28991188.0,2775481.0,,580307.0,593163.0,47.06,42.94,4.11,,8786.0,465102.0,0.689,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-25,4388856.0,5484.0,5481.429,151987.0,95.0,108.714,65011.482,81.234,81.196,2251.361,1.407,1.61,0.87,630.0,9.332,4519.0,66.939,,,2510.0,37.18,112968400.0,1413390.0,1679.053,21.007,1259309.0,18.717,0.0043,230.5,tests performed,32325993.0,29316130.0,3009863.0,,559324.0,578742.0,47.88,43.43,4.46,,8573.0,436057.0,0.646,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-26,4395080.0,6224.0,5516.571,152057.0,70.0,100.571,65103.678,92.195,81.716,2252.398,1.037,1.49,0.86,615.0,9.11,4423.0,65.517,,,2430.0,35.995,113700329.0,731929.0,1689.931,10.879,1221664.0,18.158,0.0046,215.8,tests performed,33020952.0,29727435.0,3293517.0,,694959.0,572214.0,48.91,44.03,4.88,,8476.0,406968.0,0.603,78.7,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-27,4400696.0,5616.0,5514.286,152136.0,79.0,97.571,65186.867,83.189,81.682,2253.568,1.17,1.445,0.86,594.0,8.799,4374.0,64.791,,,2341.0,34.677,114179510.0,479181.0,1697.053,7.122,1222362.0,18.168,0.0044,225.7,tests performed,33684114.0,30151736.0,3532378.0,,663162.0,546339.0,49.9,44.66,5.23,,8093.0,360109.0,0.533,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-28,4405263.0,4567.0,5426.714,152211.0,75.0,93.429,65254.517,67.65,80.385,2254.679,1.111,1.384,0.85,582.0,8.621,4121.0,61.044,,,2251.0,33.344,115828717.0,1649207.0,1721.565,24.512,1187544.0,17.651,0.0044,228.0,tests performed,34125256.0,30445284.0,3679972.0,,441142.0,549414.0,50.55,45.1,5.45,,8138.0,349615.0,0.518,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,112057.305,14.35,-5.31,1665.5109
GBR,Europe,United Kingdom,2021-03-29,4408994.0,3731.0,5353.0,152276.0,65.0,88.286,65309.784,55.267,79.293,2255.642,0.963,1.308,0.84,583.0,8.636,4139.0,61.31,,,2138.0,31.67,116842152.0,1013435.0,1736.628,15.063,1144486.0,17.011,0.0045,224.0,tests performed,34530295.0,30682093.0,3848202.0,,405039.0,548391.0,51.15,45.45,5.7,,8123.0,336317.0,0.498,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-30,4414024.0,5030.0,5301.571,152326.0,50.0,77.286,65384.292,74.509,78.531,2256.383,0.741,1.145,0.84,568.0,8.414,3925.0,58.14,,,2027.0,30.026,117560747.0,718595.0,1747.309,10.68,1119346.0,16.637,0.0044,227.5,tests performed,35033894.0,30908010.0,4125884.0,,503599.0,549647.0,51.9,45.78,6.11,,8142.0,322070.0,0.477,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-03-31,4418220.0,4196.0,4978.286,152397.0,71.0,72.143,65446.447,62.155,73.743,2257.434,1.052,1.069,0.83,547.0,8.103,3688.0,54.63,,,1947.0,28.841,118859027.0,1298280.0,1766.605,19.296,1043431.0,15.509,0.0045,222.1,tests performed,35660902.0,31147444.0,4513458.0,,627008.0,556319.0,52.82,46.14,6.69,,8241.0,308037.0,0.456,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-01,4421999.0,3779.0,4734.714,152453.0,56.0,66.571,65502.425,55.978,70.135,2258.264,0.83,0.986,0.83,517.0,7.658,3503.0,51.889,,,1835.0,27.182,119919141.0,1060114.0,1782.362,15.757,992963.0,14.758,0.0045,223.2,tests performed,36277136.0,31318262.0,4958874.0,,616234.0,564449.0,53.74,46.39,7.35,,8361.0,286019.0,0.424,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-02,4425965.0,3966.0,4412.143,152526.0,73.0,67.0,65561.173,58.748,65.356,2259.345,1.081,0.992,0.82,485.0,7.184,3325.0,49.253,,,1778.0,26.337,120522038.0,602897.0,1791.322,8.961,974530.0,14.484,0.0042,240.6,tests performed,36631187.0,31425682.0,5205505.0,,354051.0,515748.0,54.26,46.55,7.71,,7640.0,242607.0,0.359,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-03,4429639.0,3674.0,4134.714,152589.0,63.0,64.714,65615.595,54.422,61.247,2260.279,0.933,0.959,0.82,478.0,7.081,3201.0,47.416,,,1730.0,25.626,120950355.0,428317.0,1797.689,6.366,967264.0,14.376,0.0041,242.6,tests performed,36917986.0,31533568.0,5384418.0,,286799.0,461982.0,54.69,46.71,7.98,,6843.0,197405.0,0.292,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-04,4432386.0,2747.0,3874.714,152639.0,50.0,61.143,65656.286,40.691,57.396,2261.019,0.741,0.906,0.82,469.0,6.947,3185.0,47.179,,,1655.0,24.515,121784429.0,834074.0,1810.085,12.397,850816.0,12.646,0.0044,226.0,tests performed,37013749.0,31581623.0,5432126.0,,95763.0,412642.0,54.83,46.78,8.05,,6112.0,162334.0,0.24,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,109883.01,13.87,-18.69,1633.1942
GBR,Europe,United Kingdom,2021-04-05,4434894.0,2508.0,3700.0,152681.0,42.0,57.857,65693.436,37.151,54.808,2261.641,0.622,0.857,0.82,461.0,6.829,3214.0,47.609,,,1643.0,24.338,122660738.0,876309.0,1823.11,13.025,831227.0,12.355,0.0042,237.9,tests performed,37119083.0,31622367.0,5496716.0,,105334.0,369827.0,54.98,46.84,8.14,,5478.0,134325.0,0.199,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-06,4437306.0,2412.0,3326.0,152734.0,53.0,58.286,65729.165,35.729,49.268,2262.426,0.785,0.863,0.82,453.0,6.71,3103.0,45.964,,,1608.0,23.819,123363021.0,702283.0,1833.548,10.438,828896.0,12.32,0.0039,254.5,tests performed,37391103.0,31707594.0,5683509.0,,272020.0,336744.0,55.39,46.97,8.42,,4988.0,114226.0,0.169,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-07,4440050.0,2744.0,3118.571,152779.0,45.0,54.571,65769.812,40.646,46.195,2263.093,0.667,0.808,0.83,440.0,6.518,2975.0,44.068,,,1576.0,23.345,124428120.0,1065099.0,1849.379,15.831,795585.0,11.825,0.0039,259.0,tests performed,37899029.0,31807124.0,6091905.0,,507926.0,319732.0,56.14,47.12,9.02,,4736.0,94240.0,0.14,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-08,4443363.0,3313.0,3052.0,152824.0,45.0,53.0,65818.887,49.075,45.209,2263.76,0.667,0.785,0.83,421.0,6.236,2826.0,41.861,,,1551.0,22.975,125460468.0,1032348.0,1864.722,15.344,791618.0,11.766,0.0036,276.3,tests performed,38444540.0,31903366.0,6541174.0,,545511.0,309629.0,56.95,47.26,9.69,,4586.0,83586.0,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-09,4446616.0,3253.0,2950.143,152870.0,46.0,49.143,65867.073,48.186,43.7,2264.441,0.681,0.728,0.84,405.0,5.999,2756.0,40.824,,,1522.0,22.545,126195714.0,735246.0,1875.65,10.928,810525.0,12.047,,,tests performed,39001554.0,32010244.0,6991310.0,,557014.0,338624.0,57.77,47.42,10.36,,5016.0,83509.0,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-10,4449763.0,3147.0,2874.857,152931.0,61.0,48.857,65913.689,46.616,42.585,2265.345,0.904,0.724,0.85,385.0,5.703,2618.0,38.78,,,1484.0,21.982,126700912.0,505198.0,1883.159,7.509,821508.0,12.21,0.0028,363.6,tests performed,39587893.0,32121353.0,7466540.0,,586339.0,381415.0,58.64,47.58,11.06,,5650.0,83969.0,0.124,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-11,4452716.0,2953.0,2904.286,152969.0,38.0,47.143,65957.431,43.742,43.021,2265.907,0.563,0.698,0.86,385.0,5.703,2519.0,37.314,,,1496.0,22.16,127944479.0,1243567.0,1901.642,18.483,880007.0,13.08,0.0025,404.0,tests performed,39846781.0,32190576.0,7656205.0,,258888.0,404719.0,59.02,47.68,11.34,,5995.0,86993.0,0.129,70.37,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,108517.305,13.49,-11.61,1612.8958
GBR,Europe,United Kingdom,2021-04-12,4455096.0,2380.0,2886.0,153012.0,43.0,47.286,65992.686,35.255,42.75,2266.544,0.637,0.7,0.87,377.0,5.584,2464.0,36.499,,,1462.0,21.656,128962041.0,1017562.0,1916.766,15.124,900186.0,13.379,0.0025,392.5,tests performed,40107877.0,32250481.0,7857396.0,,261096.0,426971.0,59.41,47.77,11.64,,6325.0,89731.0,0.133,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-13,4457472.0,2376.0,2880.857,153053.0,41.0,45.571,66027.881,35.195,42.674,2267.152,0.607,0.675,0.88,370.0,5.481,2380.0,35.255,,,1420.0,21.034,129707303.0,745262.0,1927.843,11.077,906326.0,13.471,0.0025,392.9,tests performed,40496685.0,32326604.0,8170081.0,,388808.0,443655.0,59.99,47.88,12.1,,6572.0,88430.0,0.131,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-14,4460353.0,2881.0,2900.429,153091.0,38.0,44.571,66070.557,42.676,42.964,2267.715,0.563,0.66,0.88,351.0,5.199,2268.0,33.596,,,1380.0,20.442,130897771.0,1190468.0,1945.537,17.694,924236.0,13.737,0.0025,407.5,tests performed,40958303.0,32444439.0,8513864.0,,461618.0,437039.0,60.67,48.06,12.61,,6474.0,91045.0,0.135,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-15,4462848.0,2495.0,2783.571,153138.0,47.0,44.857,66107.515,36.958,41.233,2268.411,0.696,0.664,0.89,329.0,4.873,2168.0,32.114,,,1335.0,19.775,131999594.0,1101823.0,1961.914,16.376,934161.0,13.884,0.0024,421.4,tests performed,41505768.0,32574221.0,8931547.0,,547465.0,437318.0,61.48,48.25,13.23,,6478.0,95836.0,0.142,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-16,4465360.0,2512.0,2677.714,153173.0,35.0,43.286,66144.725,37.21,39.665,2268.929,0.518,0.641,0.89,332.0,4.918,2112.0,31.285,,,1287.0,19.064,132748349.0,748755.0,1973.042,11.129,936091.0,13.913,0.0028,358.6,tests performed,42140989.0,32709778.0,9431211.0,,635221.0,448491.0,62.42,48.45,13.97,,6643.0,99933.0,0.148,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-17,4467705.0,2345.0,2563.143,153216.0,43.0,40.714,66179.461,34.736,37.967,2269.566,0.637,0.603,0.9,323.0,4.785,2006.0,29.715,,,1260.0,18.664,133263557.0,515208.0,1980.7,7.658,937521.0,13.934,0.0027,366.7,tests performed,42780069.0,32849223.0,9930846.0,,639080.0,456025.0,63.37,48.66,14.71,,6755.0,103981.0,0.154,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-18,4470052.0,2347.0,2476.571,153248.0,32.0,39.857,66214.227,34.766,36.685,2270.04,0.474,0.59,0.9,311.0,4.607,1951.0,28.9,,,1192.0,17.657,134976845.0,1713288.0,2006.165,25.465,1004624.0,14.932,0.0026,389.6,tests performed,43084487.0,32932448.0,10152039.0,,304418.0,462529.0,63.82,48.78,15.04,,6851.0,105982.0,0.157,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,106987.01,13.11,-12.75,1590.1509
GBR,Europe,United Kingdom,2021-04-19,4471774.0,1722.0,2382.571,153290.0,42.0,39.714,66239.735,25.508,35.293,2270.662,0.622,0.588,0.91,318.0,4.71,1980.0,29.329,,,1165.0,17.257,136188202.0,1211357.0,2024.169,18.004,1032309.0,15.343,0.0024,414.3,tests performed,43457910.0,33032120.0,10425790.0,,373423.0,478576.0,64.37,48.93,15.44,,7089.0,111663.0,0.165,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-20,4474358.0,2584.0,2412.286,153321.0,31.0,38.286,66278.011,38.276,35.733,2271.122,0.459,0.567,0.91,300.0,4.444,1898.0,28.115,,,1118.0,16.561,136996175.0,807973.0,2036.178,12.009,1041267.0,15.476,0.0024,416.6,tests performed,43915559.0,33139742.0,10775817.0,,457649.0,488411.0,65.05,49.09,15.96,,7235.0,116163.0,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-21,4477096.0,2738.0,2391.857,153343.0,22.0,36.0,66318.569,40.558,35.43,2271.447,0.326,0.533,0.91,276.0,4.088,1865.0,27.626,,,1095.0,16.22,138397759.0,1401584.0,2057.01,20.832,1071427.0,15.925,0.0023,431.0,tests performed,44450252.0,33257651.0,11192601.0,,534693.0,498850.0,65.84,49.26,16.58,,7389.0,116173.0,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-22,4479637.0,2541.0,2398.429,153378.0,35.0,34.286,66356.208,37.639,35.528,2271.966,0.518,0.508,0.92,261.0,3.866,1763.0,26.115,,,1056.0,15.642,139627650.0,1229891.0,2075.29,18.28,1089722.0,16.197,0.0023,437.0,tests performed,45012308.0,33388637.0,11623671.0,,562056.0,500934.0,66.68,49.46,17.22,,7420.0,116345.0,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
GBR,Europe,United Kingdom,2021-04-23,4482345.0,2708.0,2426.429,153414.0,36.0,34.429,66396.321,40.113,35.942,2272.499,0.533,0.51,0.92,243.0,3.6,1723.0,25.523,,,1050.0,15.553,140410156.0,782506.0,2086.92,11.63,1094544.0,16.268,0.0023,440.9,tests performed,45613109.0,33524423.0,12088686.0,,600801.0,496017.0,67.57,49.66,17.91,,7347.0,116378.0,0.172,61.11,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
